isbn,title,author,price,language,num_pages,date,rating,num_rating,category 1,category 2,category 3
9780553573404,A Game of Thrones : A Song of Ice and Fire: Book One,George R. R. Martin,682.66,English,864,01 Dec 1997,4.44,2205411,Contemporary Fiction,Adventure Books,Science Fiction
9780330492270,The Psychopath Test : A Journey Through the Madness Industry,Jon Ronson,659.32,English,304,05 Jan 2012,3.94,135170,Biography: General,Popular Culture,Sociology
9781529405231,"This is How You Lose the Time War : An epic time-travelling love story, winner of the Hugo and Nebula Awards for Best Novella",Amal El-Mohtar,656.4,English,208,18 Jul 2019,3.96,78605,Contemporary Fiction,Science Fiction,Science Fiction
9781406353433,This Is Not My Hat,Jon Klassen,665.41,English,40,24 Jun 2014,4.19,23150,Picture Books,Storybooks,Mystery Books for Kids
9781447250937,The Miniaturist,Jessie Burton,654.86,English,448,16 Dec 2020,3.61,127481,Contemporary Fiction,Historical Fiction
9780062073488,And Then There Were None,Agatha Christie,649.78,English,320,29 Mar 2011,4.27,1026282,Crime,Crime Fiction,Vintage Crime
9780142410394,The Twits,Roald Dahl,634.68,English,112,16 Aug 2007,3.97,130953,Classic Books for Children,Children's General Story Books,Adventure Books for Kids
9780007848423,The Monk Who Sold His Ferrari,Robin Sharma,647.39,English,256,17 Dec 2011,3.87,130332,Spirituality & Religious Experience,Psychology,Advice On Careers & Achieving Success
9781407136646,The Raven King,Maggie Stiefvater,667.34,English,448,26 Apr 2016,4.24,124452,Adventure Books for Kids,Sci Fi Books for Kids,Fantasy Books for Kids
9781473217386,Neuromancer,William Gibson,653.24,English,320,08 Dec 2016,3.9,287744,Science Fiction,Science Fiction
9781407136622,The Dream Thieves,Maggie Stiefvater,667.29,English,464,26 Feb 2014,4.22,175648,Sci Fi Books for Kids,Romance Books for Teenagers
9781529028485,No Friend but the Mountains : The True Story of an Illegally Imprisoned Refugee,Behrouz Boochani,662.85,English,416,11 Jul 2019,3.95,6618,Biography: General,Memoirs,"True Stories Of Heroism, Endurance & Survival"
9780152047375,The Borrowers,Mary Norton,644.76,English,192,01 Apr 2003,4.03,93246,Classic Books for Children,Sci Fi Books for Kids,Family
9780198788607,The Selfish Gene : 40th Anniversary edition,Richard Dawkins,676.28,English,496,01 Jun 2018,4.15,158326,Game Theory,Science: General Issues,Popular Science
9780575093133,Roadside Picnic,Boris Strugatsky,615.56,English,224,11 Oct 2012,4.16,51575,Science Fiction,Science Fiction
9780553263152,Bobby Fischer Teaches Chess,Bobby Fischer,648.78,English,352,01 Oct 1992,4.03,4566,Reference Works,Hobby and Gaming Books
9781406337600,The Mortal Instruments 5: City of Lost Souls,Cassandra Clare,640.73,English,560,05 Sep 2013,4.24,479499,Children's General Story Books,Fantasy Books for Kids
9780712674065,Peace Is Every Step : The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,625.42,English,160,03 Aug 1995,4.29,34949,Religious Books,Religion: General,Buddhist Books
9780099470465,Catch-22,Joseph Heller,651.76,English,544,28 Jun 2011,3.98,772138,Contemporary Fiction,Classic Books & Novels,Military Fiction
9780553579901,A Clash of Kings : A Song of Ice and Fire: Book Two,George R. R. Martin,688.72,English,1040,05 Sep 2000,4.41,844202,Contemporary Fiction,Adventure Books,Science Fiction
9780751563597,Career of Evil : Cormoran Strike Book 3,Robert Galbraith,672.77,English,592,21 Apr 2016,4.2,184136,Contemporary Fiction,Crime,Crime Fiction
9780545215787,Clifford the Big Red Dog,Norman Bridwell,616.41,English,32,05 Jul 2010,4.15,83263,Early Learning,Children's Fiction,Children's General Story Books
9781473208230,Shadows of Self : A Mistborn Novel,Brandon Sanderson,661.74,English,384,06 Oct 2016,4.29,102424,Fantasy,Fantasy Books,Sci Fi Books for Kids
9780316029193,Blood of Elves,Andrzej Sapkowski,664.57,English,416,01 May 2009,4.1,148843,Adventure Books,Fantasy,Fantasy Books
9780142411384,Charlie Cook's Favorite Book,Julia Donaldson,649.17,English,32,01 Aug 2008,4.11,2756,Adventure Books for Kids,Sci Fi Books for Kids,Fantasy Books for Kids
9780141981727,Seven Brief Lessons on Physics,Carlo Rovelli,680.34,English,96,30 Jun 2016,3.97,46159,Society & Social Sciences,Popular Science,Theoretical & Mathematical Astronomy
9780141346847,Percy Jackson and the Sea of Monsters (Book 2),Rick Riordan,642.42,English,304,04 Jul 2013,4.24,901811,Children's General Story Books,Adventure Books for Kids,Sci Fi Books for Kids
9780141346830,Percy Jackson and the Battle of the Labyrinth (Book 4),Rick Riordan,664.78,English,384,04 Jul 2013,4.4,869508,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9780140455113,The Republic,Plato,679.3,English,480,14 Sep 2007,3.95,184363,Classical History / Classical Civilisation,"Western Philosophy: Ancient, To C 500",Social & Political Philosophy
9780007236336,Paddington : The Original Story of the Bear from Darkest Peru,Michael Bond,659.19,English,32,27 Mar 2012,4.23,2841,Picture Books,Characters,Children's Fiction
9781421587028,"My Hero Academia, Vol. 5",Kohei Horikoshi,718.42,English,192,25 Aug 2016,4.65,14534,Graphic Novels: Manga,Graphic Novels: Manga,Graphic Novels: Superheroes
9780099470472,The Collector,John Fowles,638.02,English,304,30 Nov 2007,3.99,65492,Classic Books & Novels,Horror,Horror
9780241972939,The Forty Rules of Love,Elif Shafak,675.81,English,368,02 Apr 2015,4.14,148128,Contemporary Fiction,Historical Fiction
9781849832496,The Playbook : Suit Up. Score Chicks. Be Awesome,Barney Stinson,659.8,English,176,08 Oct 2010,3.78,3979,Sexual Behaviour,"Dating, Relationships, Living Together & Marriage",Funny Books & Stories
9780385496490,Tuesdays with Morrie,Mitch Albom,642.58,English,208,01 Jan 2006,4.13,874040,Biography: General,Philosophy,Teaching Resources & Education
9781913183578,The Twins of Auschwitz : The inspiring true story of a young girl surviving Mengele's hell,Eva Mozes Kor,644.64,English,240,24 Sep 2020,4.26,3581,Memoirs,"True Stories Of Heroism, Endurance & Survival",European History
9781853260087,Moby Dick,Herman Melville,610.35,English,544,01 Dec 1999,3.52,509205,Classic Books & Novels,Adventure Books
9780141346885,Percy Jackson and the Last Olympian (Book 5),Rick Riordan,665.76,English,416,04 Jul 2013,4.52,793708,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9780307386458,The Road,Cormac McCarthy,645.93,English,304,27 Dec 2016,3.97,786253,Contemporary Fiction,Crime,Crime Fiction
9780141191447,The Haunting of Hill House,Shirley Jackson,684.15,English,256,01 Oct 2009,3.83,212795,Contemporary Fiction,Classic Books & Novels,Horror
9781908435590,The Kill Order,James Dashner,674.65,English,336,08 Jan 2013,3.71,194307,Science Fiction,Science Fiction,Natural Disasters
9781250836748,You've Reached Sam,Dustin Thao,670.15,English,304,01 Jun 2022,3.9,16564,Children's Fiction,Children's General Story Books,Romance Books for Teenagers
9780689711732,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Judith Viorst,642.62,English,32,01 Aug 1987,4.23,178438,Early Learning,Children's Fiction,Children's General Story Books
9781853260209,Jane Eyre,Charlotte Bronte,607.65,English,448,01 Aug 1997,4.14,1821324,Contemporary Fiction,Classic Books & Novels,Romance
9780590846288,The Adventures of Captain Underpants,Dav Pilkey,662.04,English,117,30 Sep 1997,3.98,47054,Adventure Books for Kids,Funny Books for Kids,English Language: Reading Schemes
9780099570332,The Sense of an Ending,Julian Barnes,663.72,English,160,01 Mar 2012,3.73,163749,Contemporary Fiction
9781398505278,Aristotle and Dante Dive Into the Waters of the World : The highly anticipated sequel to the multi-award-winning international bestseller Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Saenz,681.68,English,528,12 Oct 2021,4.18,26230,Children's Fiction,Children's General Story Books,Romance Books for Teenagers
9780140501735,Corduroy,Don Freeman,630.49,English,32,25 Jun 1981,4.31,207712,Picture Books,Children's Fiction,Classic Books for Children
9780553811889,The Visitor : (Jack Reacher 4),Lee Child,694.38,English,528,01 Apr 2001,4.11,91532,Contemporary Fiction,Crime,Crime Fiction
9780340936177,My Booky Wook,Russell Brand,663.27,English,416,11 Aug 2008,3.44,24087,Television,Television,Dance & Other Performing Arts
9781408871775,Lincoln in the Bardo : WINNER OF THE MAN BOOKER PRIZE 2017,George Saunders,678.7,English,368,08 Feb 2018,3.75,136334,Contemporary Fiction,Historical Fiction
9780141343006,Diary of a Wimpy Kid: Cabin Fever (Book 6),Jeff Kinney,648.5,English,240,05 Mar 2015,4.24,108705,Children's General Story Books,Funny Books for Kids,School Stories
9780753823835,Call The Midwife : A True Story Of The East End In The 1950s,Jennifer Worth,618.35,English,368,06 Mar 2008,4.16,65587,Biography: General,Memoirs,Social & Cultural History
9780008239848,The Poppy War,R.F. Kuang,687.12,English,544,18 Oct 2018,4.1,101642,Adventure Books,Fantasy,Fantasy Books
9781409146698,"The 5:2 Diet Book : Feast for 5 Days a Week and Fast for 2 to Lose Weight, Boost Your Brain and Transform Your Health",Kate Harrison,650.59,English,240,14 Feb 2013,3.4,886,Diets & Dieting,Cookery For Dietary Conditions
9780007453542,Ratburger,David Walliams,653.63,English,320,14 Mar 2014,4.13,9975,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781783290215,Vicious,V. E. Schwab,660.04,English,352,10 Jan 2014,4.22,148342,Crime,Crime Fiction,Thriller Books
9780008297190,The Guest List,Lucy Foley,642.24,English,384,03 Sep 2020,3.86,506609,Crime,Crime Fiction,Thriller Books
9780140544510,The True Story of the Three Little Pigs,Jon Scieszka,631.68,English,32,28 Mar 1996,4.3,181676,Language Teaching & Learning Material & Coursework,Contemporary Fiction,Picture Books
9780330354912,How Proust Can Change Your Life,Alain de Botton,625.42,English,224,20 Jan 2006,3.76,15393,Literary Studies: General,Literary Studies: From C 1900 -,"Literary Studies: Fiction, Novelists & Prose Writers"
9780141315188,The Diary of a Young Girl,Anne Frank,664.78,English,384,16 Jun 2011,4.17,3180329,Biography: General,"Biography: Historical, Political & Military",Holocaust
9780375842207,The Book Thief,Markus Zusak,721.0,English,608,22 Feb 2008,4.38,2126174,Language Teaching & Learning Material & Coursework,Ethics & Moral Philosophy,Fascism & Nazism
9780007182343,The Heart and the Bottle,Oliver Jeffers,661.98,English,32,01 Oct 2010,4.39,5389,Storybooks,First Experiences,Children's Fiction
9780241252055,Letters to a Young Poet,Rainer Maria Rilke,590.31,English,64,03 Mar 2016,4.3,62808,"Diaries, Letters & Journals"
9780763633318,"It's Not the Stork! : A Book About Girls, Boys, Babies, Bodies, Families and Friends",Robie H. Harris,723.83,English,64,26 Aug 2008,4.41,1179,Science,Biology,Sex Education
9781407170756,Tiddler,Julia Donaldson,652.08,English,32,18 Jan 2017,4.21,2157,Characters,Storybooks,Rhyming & Wordplay
9780330510943,Blood Meridian,Cormac McCarthy,661.32,English,368,01 Jan 2010,4.16,121962,Contemporary Fiction,Classic Books & Novels,Westerns
9780141349596,The Worst Witch,Jill Murphy,647.01,English,128,05 Sep 2013,3.96,20540,Children's Fiction,Classic Books for Children,Children's General Story Books
9781449461072,Lullabies,Lang Leav,687.22,English,248,25 Sep 2014,4,24850,Poetry By Individual Poets,Literary Theory,Romance
9781447243397,Poems to Perform : A Classic Collection Chosen by the Children's Laureate,Julia Donaldson,629.34,English,160,30 Jan 2014,4.09,150,Poetry Books for Kids,Drama,Plays
9780749942168,Afterwards : The Sunday Times and top-ten bestseller,Rosamund Lupton,670.21,English,480,19 Aug 2011,3.8,17714,Contemporary Fiction,Crime,Crime Fiction
9781974700530,"Demon Slayer: Kimetsu no Yaiba, Vol. 2",Koyoharu Gotouge,661.15,English,192,20 Sep 2018,4.47,10907,Graphic Novels: Manga,Graphic Novels: Manga
9781406326499,I'll Give You the Sun,Jandy Nelson,670.27,English,432,02 Apr 2015,4.15,295558,Contemporary Fiction,Adult & Contemporary Romance,Adult & Contemporary Romance
9781473208278,The Bands of Mourning : A Mistborn Novel,Brandon Sanderson,663.51,English,448,12 Jan 2017,4.41,90986,Science Fiction,Science Fiction,Fantasy
9780385480017,Bird by Bird : Some Instructions on Writing and Life,Anne Lamott,712.17,English,256,29 Jun 2016,4.23,89033,Creative Writing & Creative Writing Guides,Writing & Editing Guides,Journalistic Style Guides
9781449410247,How to Tell If Your Cat is Plotting to Kill You,Matthew Inman,699.45,English,136,19 Dec 2012,3.91,32578,Funny Books & Stories,Cartoons & Comic Strips
9780486298238,Meditations,Marcus Aurelius,594.24,English,112,01 Feb 1998,4.24,164437,Memoirs,Literary Essays,Anthologies (non-poetry)
9780486298238,Meditations,Marcus Aurelius,594.24,English,112,01 Feb 1998,4.24,164437,Memoirs,Literary Essays,Anthologies (non-poetry)
9780860685111,I Know Why The Caged Bird Sings,Maya Angelou,651.75,English,320,28 Aug 2018,4.26,462948,Biography: General,Autobiography: General,Biography: Literary
9780552779043,The Unlikely Pilgrimage Of Harold Fry : The uplifting and redemptive No. 1 Sunday Times bestseller,Rachel Joyce,670.33,English,384,17 Jan 2013,3.92,161981,Contemporary Fiction,Romance,Romance Books
9780345350688,The Autobiography of Malcolm X,MALCOLM X,647.06,English,496,31 Dec 1998,4.33,237982,Biography: General,"Biography: Historical, Political & Military","Autobiography: Historical, Political & Military"
9780571258246,The Remains of the Day,Kazuo Ishiguro,675.44,English,272,01 Apr 2010,4.14,239847,Contemporary Fiction,Classic Books & Novels,Romance
9781474607254,"The Color Purple : The classic, Pulitzer Prize-winning novel",Alice Walker,652.08,English,288,03 Jan 2018,4.24,585002,Contemporary Fiction,Classic Books & Novels,Historical Fiction
9780007299263,Howl's Moving Castle,Diana Wynne Jones,652.24,English,320,01 Feb 2010,4.27,262618,Classic Books for Children,Adventure Books for Kids,Sci Fi Books for Kids
9781409120544,Eleanor & Park,Rainbow Rowell,650.87,English,336,01 Jul 2014,3.99,1014010,Contemporary Fiction,Children's General Story Books,Romance Books for Teenagers
9781407154985,Pig the Pug,Aaron Blabey,650.39,English,24,02 Apr 2015,4.14,3103,Picture Books
9781853264849,The Interpretation of Dreams,Sigmund Freud,619.61,English,480,01 Dec 1999,3.83,66721,Contemporary Fiction,Classic Books & Novels,Psychology
9781421580371,"Tokyo Ghoul, Vol. 2",Sui Ishida,693.86,English,208,27 Aug 2015,4.45,29088,"Graphic Novels, Anime & Manga","Graphic Novels, Anime & Manga",Graphic Novels: Manga
9780349429793,Bridgerton: The Viscount Who Loved Me (Bridgertons Book 2) : The Sunday Times bestselling inspiration for the Netflix Original Series Bridgerton,Julia Quinn,652.36,English,384,11 Feb 2021,4.07,175275,Romance,Romance Books,Historical Romance
9781974723423,"Jujutsu Kaisen, Vol. 13",Gege Akutami,661.71,English,192,03 Mar 2022,4.64,3662,Graphic Novels: Manga,Graphic Novels: Manga
9781741144888,Magic Beach,Alison Lester,629.54,English,32,31 Mar 2006,4.23,462,Picture Books,Children's Fiction,Family
9781473637498,Factfulness : Ten Reasons We're Wrong About The World - And Why Things Are Better Than You Think,Hans Rosling,660.72,English,352,27 Jun 2019,4.36,148893,Social Mobility,Popular Beliefs & Controversial Knowledge,Social Groups
9780575079755,"The Lies of Locke Lamora : The Gentleman Bastard Sequence, Book One",Scott Lynch,640.54,English,544,01 Feb 2007,4.28,254419,Fantasy,Fantasy Books
9780553505412,Die Trying : (Jack Reacher 2),Lee Child,682.18,English,576,05 Jan 2011,4.05,119967,Contemporary Fiction,Crime,Crime Fiction
9781844282968,Ish,Peter H. Reynolds,656.21,English,32,05 Sep 2005,4.38,10595,Storybooks,Children's Fiction,Art
9781853260919,To the Lighthouse,Virginia Woolf,600.07,English,176,05 Dec 1999,3.79,150670,Contemporary Fiction,Classic Books & Novels
9780553283686,Hyperion,Dan Simmons,660.21,English,481,23 Sep 2011,4.24,211185,Adventure Books,Science Fiction,Science Fiction
9780007158560,"One Fish, Two Fish, Red Fish, Blue Fish : Blue Back Book",Dr. Seuss,670.96,English,64,04 Oct 2011,4.15,183380,Teaching Resources & Education,Teaching Resources & Education,Picture Books
9781860396601,Rumble in the Jungle,Giles Andreae,642.35,English,32,16 Apr 1998,3.97,2362,Storybooks,Rhyming & Wordplay,Verse
9780553841121,Dance with Dragons,George R. R. Martin,686.7,English,1136,01 Aug 2012,4.32,595728
9780877180128,EASIEST PIANO COURSE PART ONE,Willis Music Company,648.23,Spanish,39,01 Jul 2005,4.18,262,Keyboard Instruments,Keyboard Instruments,Techniques Of Music / Music Tutorials
9780007182312,The Incredible Book Eating Boy,Oliver Jeffers,654.77,English,32,05 Mar 2007,4.3,7054,Picture Books,Storybooks,Children's Fiction
9780575089938,The Well of Ascension : Mistborn Book Two,Brandon Sanderson,712.13,English,800,11 Dec 2009,4.37,342038,Fantasy,Fantasy Books
9781974724048,"Chainsaw Man, Vol. 9",Tatsuki Fujimoto,664.78,English,192,31 Mar 2022,4.6,3602,Graphic Novels: Manga,Graphic Novels: Manga
9780007562268,Royal Assassin,Robin Hobb,702.38,English,656,27 Mar 2014,4.24,166908,Thriller Books,Thrillers,Science Fiction
9781471146183,History Is All You Left Me : The much-loved hit from the author of No.1 bestselling blockbuster THEY BOTH DIE AT THE END!,Adam Silvera,658.95,English,304,09 Feb 2017,4.01,52437,Children's Fiction,Children's General Story Books,Romance Books for Teenagers
9780099466734,To Kill A Mockingbird,Harper Lee,674.32,English,320,29 Jun 2011,4.27,5166596,Contemporary Fiction,Classic Books & Novels,Crime
9781974720712,"Chainsaw Man, Vol. 6",Tatsuki Fujimoto,661.65,English,192,14 Oct 2021,4.42,4463,Graphic Novels: Manga,Graphic Novels: Manga
9780007365548,How the Grinch Stole Christmas!,Dr. Seuss,665.49,English,56,14 Dec 2010,4.36,369644,Characters,Rhyming & Wordplay,Poetry Books for Kids
9781406307641,The Mortal Instruments 3: City of Glass,Cassandra Clare,680.27,English,512,01 Jul 2009,4.29,878765,Children's General Story Books,Fantasy Books for Kids
9780141346090,An Abundance of Katherines,John Green,660.97,English,272,23 Feb 2015,3.54,492372,Children's General Story Books,Romance Books for Teenagers,Family
9781787473102,Before We Were Yours : a heartbreaking read based on a real-life story,Lisa Wingate,655.61,English,480,12 Jul 2018,4.38,474461,Crime,Crime Fiction,Romance
9781529087949,The House in the Cerulean Sea,Travis Klune,658.49,English,400,16 Sep 2021,4.47,240494,Fantasy,Fantasy Books
9780575089945,The Hero of Ages : Mistborn Book Three,Brandon Sanderson,706.79,English,768,11 Feb 2010,4.5,313808,Fantasy,Fantasy Books
9781586638467,Macbeth (No Fear Shakespeare),SparkNotes,652.27,English,240,23 Feb 2011,3.91,760751,Shakespeare Plays,Literary Studies: General,Literary Studies: Plays & Playwrights
9781444776775,The Reason I Jump: one boy's voice from the silence of autism,Naoki Higashida,656.86,English,192,05 Jun 2014,3.83,49281,Biography: General,Autobiography: General,Contemporary Fiction
9781472261403,American Dirt : The heartstopping read that will live with you for ever,Jeanine Cummins,655.75,English,480,18 Feb 2021,4.36,403594,Contemporary Fiction,Crime,Crime Fiction
9780575102484,The Way of Kings Part Two : The Stormlight Archive Book One,Brandon Sanderson,702.31,English,544,16 Jun 2011,4.79,15933,Fantasy,Fantasy Books
